inspection_id,name,address,results,last_inspection_date,risk,lat,long,yelp_id,yelp_name,yelp_address,yelp_rating,yelp_is_closed,yelp_review_count,yelp_category
68179,"Pho's Thai Cuisine","3332 N Lincoln Ave",Pass,2010-02-05,"Risk 1 (High)",41.94250592,-87.67079777,phos-hot-and-spicy-thai-cuisine-chicago,"Pho's Hot & Spicy Thai Cuisine","3332 N Lincoln Ave",4.0,0,219,Thai
234041,"Capt'n Nemos","3650 N Ashland Ave",Fail,2010-05-19,"Risk 1 (High)",41.94849442,-87.66904694,captn-nemos-chicago-2,"Capt'n Nemo's","3650 N Ashland Ave",4.5,0,137,Sandwiches
413838,"Dat Donut","1979 W 111th St",Pass,2011-10-04,"Risk 2 (Medium)",41.69183062,-87.67141425,dat-donut-chicago-2,"Dat Donut","1979 W 111th St",4.5,0,6,Donuts
456377,"Indian Boundary Golf Course","8600 W Forest Preserve Ave","Pass w/ Conditions",2012-01-04,"Risk 2 (Medium)",41.9395278,-87.84003995,indian-boundary-golf-course-chicago,"Indian Boundary Golf Course","8600 W Forest Preserve Ave",3.5,0,12,Golf
154481,"Chicago Bagel Authority","953 W Armitage Ave",Pass,2010-08-31,"Risk 2 (Medium)",41.91800028,-87.6530511,chicago-bagel-authority-chicago,"Chicago Bagel Authority","953 W Armitage Ave",4.0,0,353,Bagels
491219,"Salerno's","1201 W Grand Ave",Pass,2012-03-30,"Risk 1 (High)",41.8909699,-87.65746646,salernos-restaurant-and-pizzeria-chicago,"Salerno's Restaurant & Pizzeria","1201 W Grand Ave",4.0,0,137,Italian
197206,"Dunkin Donuts","303 E Wacker Dr",Pass,2011-01-12,"Risk 2 (Medium)",41.88770538,-87.62058814,dunkin-donuts-chicago-186,"Dunkin' Donuts","303 E Wacker Dr",3.0,0,3,"Coffee & Tea"
98464,Browntrout,"4111 N Lincoln Ave",Pass,2012-03-07,"Risk 1 (High)",41.95634989,-87.68012913,browntrout-chicago,Browntrout,"4111 N Lincoln Ave",3.5,0,198,"American (New)"
679611,"Erick's Taco","1967 W Lawrence Ave",Pass,2012-03-19,"Risk 1 (High)",41.96865068,-87.67885727,ericks-tacos-chicago,"Erick's Tacos","1967 W Lawrence Ave",3.5,0,66,Mexican
353225,"Hala In","4624 W Lawrence Ave",Pass,2011-08-15,"Risk 1 (High)",41.96818122,-87.74393395,hala-in-restaurant-chicago,"Hala In Restaurant","4624 W Lawrence Ave",4.5,0,41,"Middle Eastern"
197496,"Palm Restaurant","323 E Wacker Dr",Fail,2010-06-15,"Risk 1 (High)",41.88755604,-87.61965509,palm-restaurant-chicago,"Palm Restaurant","323 E Wacker Dr",3.5,0,86,Steakhouses
463275,"Market Creations","20 N Wacker Dr","Pass w/ Conditions",2011-08-23,"Risk 1 (High)",41.88241091,-87.63717471,market-creations-chicago,"Market Creations","20 N Wacker Dr",3.0,0,10,Delis
521526,"Taco Bell","3143 N Milwaukee Ave",Pass,2012-05-10,"Risk 1 (High)",41.93811658,-87.72201224,taco-bell-chicago-6,"Taco Bell","3143 N Milwaukee Ave",3.0,0,12,Mexican
1154414,"Bon-ton Family Dining","10914 S Michigan Ave","Pass w/ Conditions",2012-06-25,"Risk 1 (High)",41.69576482,-87.62093077,bon-ton-family-dining-chicago,"Bon Ton Family Dining","10914 S Michigan Ave",4.0,0,3,"Soul Food"
565520,"Three Aces Restaurant","1321 W Taylor St",Pass,2011-09-22,"Risk 1 (High)",41.86925517,-87.66006174,three-aces-chicago,"Three Aces","1321 W Taylor St",4.0,0,276,Italian
521301,"Makki Fast Food And Grill","4702 N Kimball Ave","Pass w/ Conditions",2011-03-22,"Risk 1 (High)",41.96672764,-87.71345994,makki-fast-food-and-grill-chicago,"Makki Fast Food & Grill","4702 N Kimball Ave",3.0,0,5,"Fast Food"
277781,Starbucks,"3045 N Greenview Ave",Pass,2010-07-28,"Risk 2 (Medium)",41.93751375,-87.6660191,starbucks-chicago-120,Starbucks,"3045 N Greenview Ave",3.5,0,8,"Coffee & Tea"
428544,"La Esquinita","6748 W Diversey Ave",Pass,2012-03-06,"Risk 1 (High)",41.93100243,-87.79501517,la-esquinita-chicago,"La Esquinita","6748 W Diversey Ave",3.5,0,3,Mexican
569641,"M Burger","161 E Huron St",Fail,2011-10-21,"Risk 1 (High)",41.89484752,-87.62302211,m-burger-chicago,"M Burger","161 E Huron St",3.5,0,308,Burgers
284938,"Pick Me Up Cafe","3408 N Clark St",Pass,2011-01-10,"Risk 1 (High)",41.94382098,-87.65396259,pick-me-up-cafe-chicago,"Pick Me Up Cafe","3408 N Clark St",3.5,0,525,"American (New)"
277105,"Obbies Pizza","6654 W Archer Ave",Pass,2011-03-02,"Risk 1 (High)",41.7923171,-87.78890622,obbies-pizza-chicago,"Obbie's Pizza","6654 W Archer Ave",4.0,0,28,Pizza
114619,"Stone Lotus","873 N Orleans St",Pass,2010-10-26,"Risk 1 (High)",41.89869627,-87.63710466,stone-lotus-chicago,"Stone Lotus","873 N Orleans St",3.0,0,130,Lounges
250991,"The Pony Inn","1638 W Belmont Ave","Pass w/ Conditions",2010-06-16,"Risk 1 (High)",41.93978495,-87.67022032,the-pony-inn-chicago,"The Pony Inn","1638 W Belmont Ave",3.5,0,130,"American (New)"
278171,"Feast And The Goddess Gold Coast","25 E Delaware Pl","Pass w/ Conditions",2010-08-10,"Risk 1 (High)",41.89905067,-87.62709844,the-goddess-and-grocer-chicago,"The Goddess and Grocer","25 E Delaware Pl",3.5,0,150,Delis
517259,"Miss Asia","434 W Diversey Pkwy",Pass,2012-02-15,"Risk 1 (High)",41.9329932,-87.64071617,miss-asia-chicago,"Miss Asia","434 W Diversey Pkwy",3.5,0,104,"Asian Fusion"
519386,Tweet,"5020 N Sheridan Rd",Fail,2012-02-08,"Risk 1 (High)",41.97395099,-87.65509169,tweet-chicago,Tweet,"5020 N Sheridan Rd",4.0,0,686,"American (New)"
114386,"East Bank Club","500 N Kingsbury St","Pass w/ Conditions",2011-06-21,"Risk 1 (High)",41.8906843,-87.63939528,east-bank-club-chicago,"East Bank Club","500 N Kingsbury St",4.5,0,114,Gyms
531590,Starbucks,"1500 E 53rd St",Pass,2011-09-27,"Risk 2 (Medium)",41.79965378,-87.58904895,starbucks-chicago-195,Starbucks,"1500 E 53rd St",2.5,0,8,"Coffee & Tea"
248266,"Jb's Deli","5501 N Clark St","Pass w/ Conditions",2010-11-19,"Risk 1 (High)",41.98172337,-87.66828766,jbs-deli-chicago,"JB's Deli","5501 N Clark St",3.0,0,36,Delis
409310,"Hyatt Regency Chicago-j's Deli","151 E Wacker Dr",Fail,2012-05-30,"Risk 2 (Medium)",41.88799989,-87.62256513,hyatt-regency-chicago-chicago-3,"Hyatt Regency Chicago","151 E Wacker Dr",3.5,0,260,Hotels
491206,"D'cuba Restaurant","5653 W Fullerton Ave",Pass,2012-01-05,"Risk 1 (High)",41.92383773,-87.76812296,d-cuba-chicago-2,"D' Cuba","5653 W Fullerton Ave",3.5,0,37,Cuban
557537,"Czerwone Jabluszko Restaurant","6474 N Milwaukee Ave","Pass w/ Conditions",2012-03-15,"Risk 1 (High)",41.99898437,-87.78954195,czerwone-jabluszko-red-apple-restaurant-chicago,"Czerwone Jabluszko - Red Apple Restaurant","6474 N Milwaukee Ave",4.0,0,67,Polish
289221,"Nicky's Grill & Yogurt Oasis","10255 S Western Ave",Pass,2010-09-21,"Risk 2 (Medium)",41.70658293,-87.68148089,nickys-grill-and-yogurt-oasis-chicago,"Nicky's Grill and Yogurt Oasis","10255 S Western Ave",4.0,0,8,"Ice Cream & Frozen Yogurt"
596350,"Daata Darbar","2306 W Devon Ave",Fail,2011-07-27,"Risk 1 (High)",41.99787636,-87.68776355,daata-darbar-chicago,"Daata Darbar","2306 W Devon Ave",4.0,0,17,Indian
413250,"Cavanaugh's Bar & Restaurant","53 W Jackson Blvd",Pass,2011-06-03,"Risk 1 (High)",41.87805068,-87.62978101,cavanaughs-chicago,"Cavanaugh's","53 W Jackson Blvd",3.5,0,41,Restaurants
343224,"G&g Restaurant","321 S Jefferson St",Pass,2011-08-05,"Risk 1 (High)",41.87733958,-87.6423689,g-and-g-restaurant-chicago-2,"G & G Restaurant","321 S Jefferson St",4.0,0,5,Diners
98494,Wingstop,"3326 N Western Ave","Pass w/ Conditions",2012-02-10,"Risk 1 (High)",41.94207713,-87.68839243,wingstop-chicago-3,Wingstop,"3326 N Western Ave",3.0,0,66,"Chicken Wings"
414198,"La Cocina De Mama Nenas","2022 W 35th St",Pass,2012-06-14,"Risk 1 (High)",41.83048987,-87.67620688,la-cocina-de-mama-nenas-chicago,"La Cocina De Mama Nena's","2022 W 35th St",3.0,0,1,Mexican
327247,"White Castle","3212 W Addison St",Pass,2012-03-07,"Risk 2 (Medium)",41.94673627,-87.70842598,white-castle-chicago-7,"White Castle","3212 W Addison St",3.5,0,100,Burgers
612569,"Ruth's Chris Steak House","431 N Dearborn St",Pass,2011-11-18,"Risk 1 (High)",41.89008217,-87.62946153,ruths-chris-steak-house-chicago,"Ruth's Chris Steak House","431 N Dearborn St",4.0,0,343,Steakhouses
150240,"D'gigio's Pizzeria","5337 W Belmont Ave",Fail,2011-03-17,"Risk 1 (High)",41.93853943,-87.7606308,d-gigios-pizzeria-chicago,"D'gigio's Pizzeria","5337 W Belmont Ave",3.0,0,16,Pizza
343230,"Siam Rice Thai Cuisine","117 N Wells St","Pass w/ Conditions",2012-01-09,"Risk 1 (High)",41.88366157,-87.6337233,siam-rice-chicago,"Siam Rice","117 N Wells St",3.5,0,260,Thai
381294,"La Scarola","721 W Grand Ave","Pass w/ Conditions",2012-06-14,"Risk 1 (High)",41.89108321,-87.64691989,la-scarola-chicago,"La Scarola","721 W Grand Ave",4.0,0,512,Italian
381370,"Dos Diablos","15 W Hubbard St","Pass w/ Conditions",2011-05-02,"Risk 1 (High)",41.8899462,-87.62858931,dos-diablos-mexican-cantina-chicago,"Dos Diablos Mexican Cantina","15 W Hubbard St",3.0,0,193,Mexican
120634,Potbelly,"1459 W Taylor St",Pass,2012-01-20,"Risk 1 (High)",41.8691916,-87.66401334,potbelly-sandwich-works-chicago-15,"Potbelly Sandwich Works","1459 W Taylor St",3.5,0,15,Sandwiches
660102,"Franks 'N' Dawgs","1863 N Clybourn Ave","Pass w/ Conditions",2012-01-20,"Risk 1 (High)",41.91498953,-87.65499361,franks-n-dawgs-chicago,"Franks 'N' Dawgs","1863 N Clybourn Ave",4.0,0,404,"American (New)"
357214,"Bella Notte","1374 W Grand Ave",Pass,2012-06-06,"Risk 1 (High)",41.89114149,-87.66195668,bella-notte-restaurant-chicago,"Bella Notte Restaurant","1374 W Grand Ave",4.0,0,153,Italian
154585,Macku,"2239 N Clybourn Ave",Fail,2010-10-21,"Risk 1 (High)",41.92244497,-87.66534127,macku-sushi-chicago,"Macku Sushi","2239 N Clybourn Ave",4.0,0,206,"Sushi Bars"
521930,"Resto Pinoy","3536 W Lawrence Ave",Pass,2011-12-08,"Risk 1 (High)",41.96847046,-87.71733141,resto-pinoy-fine-filipino-cuisine-chicago,"Resto Pinoy - Fine Filipino Cuisine","3536 W Lawrence Ave",4.0,0,9,Filipino
233396,"Mrs Murphys And Sons Irish Bistro","3905 N Lincoln Ave",Pass,2012-04-05,"Risk 1 (High)",41.95255855,-87.67747503,mrs-murphy-and-sons-irish-bistro-chicago,"Mrs Murphy and Sons Irish Bistro","3905 N Lincoln Ave",4.0,0,244,Irish
680011,"Einstein Bros","933 W Diversey Pkwy",Pass,2012-04-17,"Risk 2 (Medium)",41.93254842,-87.65269759,einstein-bros-bagels-chicago-2,"Einstein Bros Bagels","933 W Diversey Pkwy",3.0,0,22,
114847,"Pret A Manger","211 W Adams St",Pass,2011-11-15,"Risk 1 (High)",41.87927284,-87.6341032,pret-a-manger-chicago,"Pret A Manger","211 W Adams St",4.0,0,108,"Fast Food"
664314,"Rub Bbq Company","2407 W Lunt Ave","Pass w/ Conditions",2012-01-04,"Risk 1 (High)",42.00853954,-87.69050051,rub-bbq-company-chicago,"Rub BBQ Company","2407 W Lunt Ave",4.0,0,97,Barbeque
327213,"Wing Chong Restaurant","4077 N Elston Ave",Pass,2010-07-21,"Risk 1 (High)",41.95528789,-87.7212583,wing-chong-restaurant-chicago,"Wing Chong Restaurant","4077 N Elston Ave",4.0,0,24,Chinese
250295,"Dunkin Donuts / Baskin Robbins","5000 W Irving Park Rd",Pass,2011-08-03,"Risk 2 (Medium)",41.95346817,-87.75230593,dunkin-donuts-baskin-robbins-chicago-17,"Dunkin' Donuts Baskin Robbins","5000 W Irving Park Rd",2.5,0,7,Donuts
197307,"Panda Express","29 E Madison St",Pass,2012-02-21,"Risk 1 (High)",41.88196533,-87.62679322,panda-express-chicago-11,"Panda Express","29 E Madison St",3.0,0,6,Chinese
413544,"Gilhooley's Grande Saloon","3901 W 103rd St",Pass,2011-09-22,"Risk 1 (High)",41.70582355,-87.71853995,gilhooleys-grand-saloon-chicago,"Gilhooley's Grand Saloon","3901 W 103rd St",2.5,0,13,Pubs
114408,"Swirl Wine Bar","111 W Hubbard St",Fail,2010-04-15,"Risk 1 (High)",41.88990443,-87.63159249,swirl-wine-bar-chicago,"Swirl Wine Bar","111 W Hubbard St",3.5,1,99,"Wine Bars"
453278,"Ashkenaz Delicatessen","12 E Cedar St",Pass,2011-09-06,"Risk 1 (High)",41.9024912,-87.62776815,ashkenaz-jewish-style-deli-chicago,"Ashkenaz Jewish Style Deli","12 E Cedar St",3.5,0,118,Caterers
1215022,"M Kafe","1136 W Thorndale Ave",Fail,2012-05-21,"Risk 1 (High)",41.9901358,-87.65977098,m-kafe-chicago,"M Kafe","1136 W Thorndale Ave",3.5,0,11,Vietnamese
166295,"Taqueria San Jose","3253 S Halsted St",Fail,2011-03-14,"Risk 1 (High)",41.83471435,-87.64605373,taqueria-san-jose-chicago,"Taqueria San Jose","3253 S Halsted St",4.0,0,70,Mexican
537601,"Bacardi At The Park","320 W 35th St",Pass,2011-09-28,"Risk 1 (High)",41.83100809,-87.63493249,bacardi-at-the-park-chicago,"Bacardi At the Park","320 W 35th St",5.0,0,4,"American (Traditional)"
521459,"Isla Pilipina Restaurant","2501 W Lawrence Ave","Pass w/ Conditions",2012-04-12,"Risk 1 (High)",41.96848269,-87.69140891,isla-pilipina-chicago,"Isla Pilipina","2501 W Lawrence Ave",4.0,0,285,Filipino
197462,"Chipotle Mexican Grill","8 E Madison St","Pass w/ Conditions",2010-06-01,"Risk 1 (High)",41.88217262,-87.62756936,chipotle-mexican-grill-chicago-21,"Chipotle Mexican Grill","8 E Madison St",3.5,0,20,Mexican
413416,"Lindo Michoacan Restaurant","3148 W Lawrence Ave",Pass,2011-06-07,"Risk 1 (High)",41.9685703,-87.70802415,lindo-michoacan-restaurant-chicago,"Lindo Michoacan Restaurant","3148 W Lawrence Ave",4.0,0,35,Mexican
413317,"Green Zebra","1460 W Chicago Ave","Pass w/ Conditions",2010-09-10,"Risk 1 (High)",41.89622225,-87.66479278,green-zebra-chicago,"Green Zebra","1460 W Chicago Ave",4.0,0,622,Vegetarian
521886,"La Piramide Restaurant","3645 W Lawrence Ave","Pass w/ Conditions",2011-11-10,"Risk 1 (High)",41.96821956,-87.72008438,la-piramide-chicago,"La Piramide","3645 W Lawrence Ave",4.5,0,4,Mexican
154297,"Adobo Grill","1610 N Wells St",Pass,2012-04-17,"Risk 1 (High)",41.91149437,-87.6348681,adobo-grill-chicago-2,"Adobo Grill","1610 N Wells St",3.5,0,413,"Latin American"
409288,"Hotel Allegro","171 W Randolph St",Pass,2011-07-27,"Risk 1 (High)",41.88436188,-87.63316454,hotel-allegro-chicago,"Hotel Allegro","171 W Randolph St",4.0,0,159,Hotels
491447,"Ricky's Deli","949 N Western Ave",Pass,2012-01-10,"Risk 1 (High)",41.89902107,-87.68677928,rickys-deli-chicago,"Ricky's Deli","949 N Western Ave",4.0,0,4,Diners
428999,"The Beetle Bar & Grill","2532 W Chicago Ave",Fail,2011-04-15,"Risk 1 (High)",41.89581359,-87.69068394,the-beetle-bar-and-grill-chicago,"The Beetle Bar and Grill","2532 W Chicago Ave",3.5,0,55,Lounges
284341,Pockets,"4301 N Lincoln Ave",Pass,2012-01-31,"Risk 1 (High)",41.95967221,-87.68246202,pockets-chicago-4,Pockets,"4301 N Lincoln Ave",2.5,0,40,Sandwiches
233342,"Troha's Chicken & Shrimp","4151 W 26th St",Pass,2012-03-16,"Risk 1 (High)",41.84408262,-87.72898371,trohas-shrimp-and-fish-house-chicago,"Troha's Shrimp & Fish House","4151 W 26th St",4.5,0,29,Seafood
112330,Tamarind,"614 S Wabash Ave",Pass,2011-05-11,"Risk 1 (High)",41.87406368,-87.62613531,tamarind-chicago,Tamarind,"614 S Wabash Ave",3.5,0,261,"Sushi Bars"
517563,Potbelly,"565 W Diversey Pkwy",Pass,2011-10-07,"Risk 2 (Medium)",41.93271736,-87.6435639,potbelly-sandwich-works-chicago-31,"Potbelly Sandwich Works","565 W Diversey Pkwy",3.5,0,14,Sandwiches
453235,"Lucky Strike Lanes","322 E Illinois St",Fail,2011-11-03,"Risk 1 (High)",41.89113317,-87.61916021,lucky-strike-lanes-and-lounge-chicago-2,"Lucky Strike Lanes & Lounge","322 E Illinois St",2.5,0,247,Bowling
58427,"Salud Tequila Lounge","1471 N Milwaukee Ave",Pass,2012-04-26,"Risk 1 (High)",41.90872609,-87.67466084,salud-tequila-lounge-chicago,"Salud Tequila Lounge","1471 N Milwaukee Ave",3.5,0,252,Mexican
565444,"Maude's Liquor Bar","840 W Randolph St",Pass,2011-07-28,"Risk 1 (High)",41.88449069,-87.649016,maudes-liquor-bar-chicago,"Maude's Liquor Bar","840 W Randolph St",4.0,0,304,Bars
327264,"Beat Kitchen","2100 W Belmont Ave",Pass,2012-04-10,"Risk 1 (High)",41.93965193,-87.68090321,beat-kitchen-chicago,"Beat Kitchen","2100 W Belmont Ave",4.0,0,189,Restaurants
278100,"The Hut","3601 S California Ave",Pass,2011-04-13,"Risk 1 (High)",41.82822852,-87.69461616,the-hut-chicago,"The Hut","3601 S California Ave",3.5,0,2,Restaurants
458894,"Salam Restaurant","4636 N Kedzie Ave",Fail,2010-11-15,"Risk 1 (High)",41.96576179,-87.708539,salam-chicago,Salam,"4636 N Kedzie Ave",4.0,0,201,"Middle Eastern"
635091,"Luscious Layers Bakery","2315 N Damen Ave",Pass,2011-10-26,"Risk 2 (Medium)",41.92331313,-87.67767532,luscious-layers-bakery-chicago,"Luscious Layers Bakery","2315 N Damen Ave",4.0,0,119,Bakeries
579298,Taqueria-el-norte,"5600 N Ridge Ave","Pass w/ Conditions",2011-02-23,"Risk 1 (High)",41.98357807,-87.6602278,el-norte-restaurant-chicago-3,"El Norte Restaurant","5600 N Ridge Ave",3.5,0,157,Mexican
543365,Fatburger,"2341 W 95th St","Pass w/ Conditions",2011-05-11,"Risk 2 (Medium)",41.72083853,-87.68131761,fatburger-chicago,Fatburger,"2341 W 95th St",3.0,1,20,Burgers
521745,"Sarajevo Restaurant","2701 W Lawrence Ave",Pass,2011-09-14,"Risk 1 (High)",41.96844205,-87.69630358,restaurant-sarajevo-chicago,"Restaurant Sarajevo","2701 W Lawrence Ave",4.5,0,139,"Modern European"
88603,Kfc,"3357 W Peterson Ave",Pass,2011-05-10,"Risk 1 (High)",41.99021468,-87.71383608,kfc-chicago-9,KFC,"3357 W Peterson Ave",2.5,0,5,"Chicken Wings"
456484,"Cafe Bolero","2252 N Western Ave",Pass,2012-03-08,"Risk 1 (High)",41.92319989,-87.68773851,cafe-bolero-chicago,"Cafe Bolero","2252 N Western Ave",3.5,0,224,Cuban
229468,Cosi,"230 W Monroe St",Pass,2012-03-19,"Risk 1 (High)",41.88075716,-87.6347093,cosi-chicago-9,Cosi,"230 W Monroe St",3.5,0,31,Sandwiches
363423,"Falco's Pizza","2806 W 40th Pl",Fail,2012-01-19,"Risk 1 (High)",41.82023097,-87.69487471,falcos-pizza-chicago,"Falco's Pizza","2806 W 40th Pl",3.5,0,56,Pizza
409364,"Jamba Juice","190 W Madison St","Pass w/ Conditions",2010-11-01,"Risk 2 (Medium)",41.88205759,-87.63353327,jamba-juice-chicago-10,"Jamba Juice","190 W Madison St",4.0,0,15,"Juice Bars & Smoothies"
537229,"El Taconcito","10536 S Torrence Ave",Pass,2012-06-21,"Risk 1 (High)",41.70348287,-87.55975999,taqueria-el-taconcito-chicago,"Taqueria El Taconcito","10536 S Torrence Ave",3.5,0,2,Mexican
565503,"Bombacigno's","558 W Van Buren St",Pass,2011-09-15,"Risk 1 (High)",41.87685078,-87.64189705,bombacignos-j-and-c-inn-chicago,"Bombacigno's J & C Inn","558 W Van Buren St",4.5,0,61,Italian
598393,"Taste Of Chicago","3170 S Ashland Ave",Pass,2011-10-04,"Risk 1 (High)",41.83574906,-87.66584167,taste-of-chicago-restaurant-chicago,"Taste of Chicago Restaurant","3170 S Ashland Ave",4.0,0,9,Burgers
569374,"Argo Tea","819 N Rush St",Pass,2011-05-27,"Risk 2 (Medium)",41.89740695,-87.62575403,argo-tea-chicago-5,"Argo Tea","819 N Rush St",4.0,0,138,"Coffee & Tea"
233487,"Mundial Restaurant","1640 W 18th St","Pass w/ Conditions",2011-12-15,"Risk 1 (High)",41.85787654,-87.66789942,mundial-cocina-mestiza-chicago,"Mundial Cocina Mestiza","1640 W 18th St",3.5,0,173,"Latin American"
251204,Ma&i,"1234 S Michigan Ave",Pass,2011-07-15,"Risk 1 (High)",41.86648928,-87.6242793,ma-and-i-chicago,"Ma & I","1234 S Michigan Ave",3.5,0,168,Thai
608251,"Bobo's Market","1953 W Chicago Ave",Pass,2011-08-26,"Risk 1 (High)",41.89580775,-87.67675213,bobos-market-chicago,"Bobo's Market","1953 W Chicago Ave",4.0,1,25,Sandwiches
569433,"Sayat Nova","157 E Ohio St",Pass,2011-06-22,"Risk 1 (High)",41.89244202,-87.62314748,sayat-nova-east-armenian-restaurant-chicago,"Sayat Nova East Armenian Restaurant","157 E Ohio St",3.5,0,193,Mediterranean
585273,"Milk & Honey Cafe","1920 W Division St",Pass,2012-04-09,"Risk 1 (High)",41.90332716,-87.67566894,milk-and-honey-cafe-chicago,"Milk & Honey Cafe","1920 W Division St",3.5,0,475,"Breakfast & Brunch"
289225,"Janson's Drive In","9900 S Western Ave",Pass,2011-10-21,"Risk 2 (Medium)",41.7135699,-87.68198572,jansons-drive-in-chicago,"Jansons Drive-In","9900 S Western Ave",3.5,0,24,"Fast Food"
549239,"Isla's Marias","4781 S Archer Ave",Pass,2011-02-24,"Risk 1 (High)",41.80666846,-87.71612755,las-islas-marias-chicago-8,"Las Islas Marias","4781 S Archer Ave",2.0,0,1,Mexican
1196234,"Magnolia Cafe","1224 W Wilson Ave",Pass,2012-03-29,"Risk 1 (High)",41.96546092,-87.66064093,magnolia-cafe-chicago,"Magnolia Cafe","1224 W Wilson Ave",3.5,0,198,"American (New)"
284808,"Michael Diversey's","670 W Diversey Pkwy",Pass,2011-06-14,"Risk 1 (High)",41.93288386,-87.64627175,michael-diverseys-chicago,"Michael Diversey's","670 W Diversey Pkwy",3.5,0,53,"American (Traditional)"
391256,"Beijo De Chocolat","3334 W Foster Ave",Pass,2011-12-20,"Risk 2 (Medium)",41.97581378,-87.71255298,beijo-de-chocolat-chicago,"Beijo de Chocolat","3334 W Foster Ave",4.0,0,46,Bakeries
285248,"Kroll's South Loop","1736 S Michigan Ave",Pass,2010-08-17,"Risk 1 (High)",41.85799082,-87.62408288,krolls-south-loop-chicago,"Kroll's South Loop","1736 S Michigan Ave",3.0,0,231,"American (Traditional)"
547309,Chickies,"2839 S Pulaski Rd",Fail,2011-03-21,"Risk 2 (Medium)",41.83938905,-87.72427111,chickies-chicago,"Chickie's","2839 S Pulaski Rd",3.5,1,11,"Hot Dogs"
604259,"Tommy's On Higgins","6954 W Higgins Ave",Fail,2011-06-13,"Risk 1 (High)",41.98016396,-87.80207994,tommys-on-higgins-chicago,"Tommy's On Higgins","6954 W Higgins Ave",3.5,0,16,Bars
409412,"Argo Tea","16 W Randolph St","Pass w/ Conditions",2010-11-24,"Risk 2 (Medium)",41.88459747,-87.62850188,argo-tea-chicago-21,"Argo Tea","16 W Randolph St",4.0,0,172,"Coffee & Tea"
413263,Starbucks,"251 E Huron St",Pass,2011-07-27,"Risk 2 (Medium)",41.8949033,-87.62074373,starbucks-chicago-116,Starbucks,"251 E Huron St",4.5,0,14,"Coffee & Tea"
555320,"I-57 Rib House","1524 W 115th St",Pass,2011-11-10,"Risk 1 (High)",41.68493757,-87.66112259,i-57-rib-house-chicago-3,"I-57 Rib House","1524 W 115th St",3.5,0,11,Southern
120434,"The Drum & Monkey","1435 W Taylor St",Fail,2012-04-18,"Risk 1 (High)",41.86920687,-87.66308737,drum-and-monkey-chicago,"Drum & Monkey","1435 W Taylor St",3.5,0,57,Irish
205294,"Jaffa Bakery","520 N Michigan Ave","Pass w/ Conditions",2011-02-10,"Risk 1 (High)",41.89168852,-87.62430718,jaffa-bakery-and-roasted-turkey-chicago,"Jaffa Bakery & Roasted Turkey","520 N Michigan Ave",3.0,0,8,Bakeries
1206238,"Depasada Restaurant","1642 W Chicago Ave",Fail,2012-06-15,"Risk 1 (High)",41.89615633,-87.66891473,de-pasada-chicago-4,"De Pasada","1642 W Chicago Ave",4.5,0,4,Mexican
277317,"Side Street Saloon","1456 W George St",Fail,2010-07-29,"Risk 1 (High)",41.93437222,-87.66585652,side-street-saloon-chicago,"Side Street Saloon","1456 W George St",4.0,0,50,"Dive Bars"
471175,"Bon Bon Sandwiches","2333 W North Ave",Pass,2011-10-24,"Risk 1 (High)",41.91022784,-87.68605644,bon-bon-vietnamese-sandwiches-chicago-2,"Bon Bon Vietnamese Sandwiches","2333 W North Ave",3.5,0,252,Vietnamese
63383,"Burger King","2700 S Kedzie Ave",Pass,2011-07-15,"Risk 2 (Medium)",41.84260253,-87.70512781,burger-king-chicago-2,"Burger King","2700 S Kedzie Ave",3.5,0,3,"Fast Food"
626212,"Ruby's Restaurant","3175 W Madison St",Pass,2011-06-14,"Risk 1 (High)",41.88086598,-87.70585425,rubys-restaurant-chicago-2,"Ruby's Restaurant","3175 W Madison St",4.0,0,5,"Soul Food"
459384,"Twisted Spoke","501 N Ogden Ave",Fail,2011-05-16,"Risk 1 (High)",41.89103918,-87.65887052,the-twisted-spoke-chicago,"The Twisted Spoke","501 N Ogden Ave",3.5,0,345,"Breakfast & Brunch"
233956,"Newport Bar & Grille","1344 W Newport Ave","Pass w/ Conditions",2010-05-18,"Risk 1 (High)",41.94445156,-87.66329838,newport-bar-and-grill-chicago,"Newport Bar & Grill","1344 W Newport Ave",3.5,0,72,"Sports Bars"
229489,"Jimmy Figs","160 N Franklin St",Fail,2011-01-19,"Risk 1 (High)",41.88480929,-87.63553583,jimmy-figs-chicago-2,"Jimmy Figs","160 N Franklin St",3.0,0,30,"Sports Bars"
519340,"Taqueria El Ranchito","4651 N Clark St",Fail,2012-01-10,"Risk 1 (High)",41.96678036,-87.66690609,taqueria-el-ranchito-chicago-8,"Taqueria El Ranchito","4651 N Clark St",3.0,0,134,Mexican
114607,"Emilio's Tapas","215 E Ohio St","Pass w/ Conditions",2011-08-22,"Risk 1 (High)",41.89246019,-87.62203679,emilios-tapas-sol-y-nieve-chicago,"Emilio's Tapas Sol y Nieve","215 E Ohio St",3.5,0,170,"Tapas Bars"
579265,"Jimmy John's Store","3506 S State St",Pass,2011-02-22,"Risk 2 (Medium)",41.83078218,-87.62679018,starbucks-chicago-113,Starbucks,"3506 S State St",4.0,0,13,"Coffee & Tea"
